,id,BoxOffice
14568,man_of_tai_chi,
14569,a_star_is_born_2018,$215.3M
14570,i_am_big_bird_the_caroll_spinney_story,$13.0K
14571,tarzan_2013,
14572,harry_chapin_when_in_doubt_do_something,
14573,fallen_idol,$58.1K
14574,spider_man_homecoming,$334.4M
14575,you_cannot_kill_david_arquette,
14576,at_the_devils_door,
14577,the_wanderers_1979,
14578,billy_madison,$25.6M
14579,all_about_nina,$100.8K
14580,primer,$424.8K
14581,guy-and-madeline-on-a-park-bench,$33.8K
14582,sweet_girl,
14583,certified_copy,$1.3M
14584,fat_man_and_little_boy,$3.3M
14585,merchants_of_doubt,$305.6K
14586,the_tobacconist,
14587,one_million_years_bc,
14588,the_djinn,$124.6K
14589,simon_and_the_oaks_2012,$75.3K
14590,expiration,
14591,saw_4,$63.3M
14592,remember_me_my_love,$15.4K
14593,blumhouses_truth_or_dare,$40.7M
14594,10008849-married_life,$1.5M
14595,mr_nanny,$4.2M
14596,crazy_heart,$39.5M
14597,furie,$594.2K
14598,the_castle,$861.8K
14599,madagascar_3_europes_most_wanted_2012,
14600,adams_apples,
14601,3_women,
14602,cabaret,
14603,legend_of_zorro,$45.4M
14604,tab_hunter_confidential,
14605,the_harder_they_fall,
14606,keep_the_change_2018,$202.0K
14607,1001526-bachelor_party,
14608,king_kong_lives,$4.3M
14609,safety,
14610,blue_like_jazz,$594.9K
14611,m_butterfly,$1.0M
14612,mars_one,
14613,brown_sugar,$27.4M
14614,hunt_for_red_october,$119.1M
14615,2_days_in_paris,$4.4M
14616,the_deal_2005,
14617,1093506-war_zone,$237.0K
14618,the_drop_2023,
14619,mommy_2015,$3.4M
14620,children_of_the_corn_ii_the_final_sacrifice,$6.4M
14621,the_tale_of_king_crab,
14622,what_alice_found,
14623,call_jane,$512.8K
14624,wolf_creek_2,
14625,saint_judy,$78.5K
14626,private_peaceful_2012,
14627,nick_and_norahs_infinite_playlist,$31.5M
14628,the_year_of_the_nail,
14629,unbearable_lightness_of_being,$9.3M
14630,planes_trains_and_automobiles,$48.2M
14631,dead_in_a_week,
14632,the_bear_1989,$29.6M
14633,as_if_i_am_not_there_2011,
14634,greystoke_the_legend_of_tarzan_lord_of_the_apes,
14635,tyrannosaur,$22.1K
14636,little_richard_i_am_everything,$130.9K
14637,ratchet_and_clank,$8.8M
14638,minus_man,$368.8K
14639,thank_you_for_your_service_2017,$9.4M
14640,mr_malcolms_list,$1.9M
14641,abominable,$60.9M
14642,nancy,$80.1K
14643,beyond_the_gates,$38.3K
14644,towering_inferno,
14645,amazing_grace_2018,$4.5M
14646,last_year_at_marienbad,$60.1K
14647,nuit_1_2011,
14648,spare_parts_2015,$3.6M
14649,the_manor_2021,
14650,diamantino,$69.5K
14651,serbis,$64.4K
14652,1140201-emile,
14653,crash_1996,$3.4M
14654,wag_the_dog,$43.0M
14655,1003952-charlottes_web,
14656,godzilla,$136.1M
14657,the_last_exorcism_part_ii_2013,$15.2M
14658,story_of_us,$27.1M
14659,alexander,$34.3M
14660,swingers,$4.5M
14661,come_out_and_play,$1.6K
14662,va-vis-et-deviens-live-and-become-go-see-and-become,
14663,fireball-500-thunder-alley-double-featurex,
14664,benedetta,$354.3K
14665,the_rescuers_1977,$21.1M
14666,quill_the_life_of_a_guide_dog,$14.1K
14667,jefferson_in_paris,$2.5M
14668,the_hunger,
14669,the_janes,
14670,fried_green_tomatoes,$81.2M
14671,bel_canto,$79.9K
14672,mongolian_ping_pong,$71.2K
14673,torremolinos_73_2005,$87.4K
14674,trespass_2011,$16.8K
14675,twolane-blacktop,
14676,computer_chess_2013,$100.6K
14677,withnail_and_i,$27.0K
14678,she_is_love,
14679,about_adam,$142.7K
14680,things_to_come,
14681,hatchet_ii,
14682,taboo_2000,$133.9K
14683,1159618-superhero,$25.9M
14684,monsters_and_men,$500.1K
14685,million_dollar_hotel,$52.5K
14686,knock_off,$10.1M
14687,the_dance_of_reality,$165.9K
14688,triumph_of_the_will,
14689,broadcast_news,$49.2M
14690,one_piece_film_red,$8.6M
14691,an_oversimplification_of_her_beauty_2012,$66.0K
14692,say_anything,$20.0M
14693,10007985-happening,$64.5M
14694,wrath_of_man,$27.5M
14695,1122708-sea,$62.3K
14696,great_white,
14697,der_kreis,
14698,first_daughter,$9.1M
14699,undercover_brother,$38.2M
14700,beastie_boys_story,
14701,lonely_guy,
14702,searching_for_sugar_man,$3.7M
14703,nobodys_fool_2018,$31.7M
14704,my_octopus_teacher,
14705,in_the_land_of_blood_and_honey,$301.3K
14706,the_invisibles_2019,$408.1K
14707,in_the_realms_of_the_unreal,$413.7K
14708,boss_level,
14709,towelhead,$371.4K
14710,10002635-bridge_of_san_luis_rey,$42.9K
14711,preparations_to_be_together_for_an_unknown_period_of_time,
14712,i_am_love,$5.0M
14713,skeletons,
14714,all_the_money_in_the_world_2017,$24.8M
14715,lookout,$4.6M
14716,ninth_configuration,
14717,asylum2005,$374.9K
14718,the_take_2016,$39.0K
14719,exorcism_of_emily_rose,$75.1M
14720,welcome_to_collinwood,$334.0K
14721,1013139-maltese_falcon,
14722,love_in_kilnerry,
14723,crip_camp,
14724,the_return,$502.0K
14725,all_cheerleaders_die,
14726,the_school_for_good_and_evil,
14727,1014061-mister_roberts,
14728,10010141-cass,
14729,10010662-my_sisters_keeper,$49.2M
14730,monkeybone,$5.4M
14731,my_name_is_khan,$4.0M
14732,mean_streets,$32.6K
14733,1052838-blown_away,$30.1M
14734,1152567-jarhead,$62.6M
14735,friday_the_13th_part_8_jason_takes_manhattan,$14.3M
14736,go_for_sisters_2013,$56.0K
14737,plan_b_2021,
14738,how_to_lose_friends_and_alienate_people,$2.8M
14739,bridges_of_madison_county,$70.5M
14740,the_iron_ladies_2001,$112.2K
14741,something_in_the_dirt,
14742,firehouse_dog,$13.9M
14743,charulata,
14744,miss_peregrines_home_for_peculiar_children,$87.2M
14745,mifunes_last_song,$61.7K
14746,richie_rich,$37.1M
14747,operation_petticoat,
14748,terms_and_conditions_may_apply,$55.6K
14749,the_last_thing_he_wanted,
14750,the_better_angels,
14751,the_turning,
14752,the_curse_of_bridge_hollow,
14753,ten_canoes,$278.0K
14754,christmas_with_the_campbells,
14755,my_favorite_martian,$36.8M
14756,that_thing_you_do,$25.9M
14757,equus,
14758,a_teacher_2013,
14759,psychopaths_2017,
14760,1018862-shock_to_the_system,$2.0M
14761,warm_bodies,$66.4M
14762,digimon_the_movie,$9.6M
14763,1014138-monkey_business,
14764,61,
14765,the_harmonists,$491.1K
14766,from_the_vine,
14767,lonesome_jim,$154.1K
14768,monterey_pop,$1.5K
14769,10007714-situation,$48.1K
14770,1036952-shattered,$11.1M
14771,once_around,$14.3M
14772,1022370-unfaithfully_yours,
14773,midnight_express,
14774,congo,$80.1M
14775,cloud_atlas_2012,$27.1M
14776,cub,
14777,taken_3,$89.3M
14778,i_am_number_four,$55.1M
14779,prince_of_darkness,$12.9M
14780,jerry_and_marge_go_large,
14781,what_lies_beneath,$155.4M
14782,gangubai_kathiawadi,
14783,crazy,
14784,baby_boy,$28.7M
14785,from_hell,$31.6M
14786,autumn_in_new_york,$37.8M
14787,ma_2019,$45.3M
14788,metro_manila,
14789,1037015-doctor,$38.1M
14790,1095414-whatever_it_takes,$8.7M
14791,blankman,$7.4M
14792,phone_booth,$46.6M
14793,art_and_craft,$215.3K
14794,split_2017,$138.1M
14795,empathy_inc,
14796,friend_of_the_world,
14797,cherry_2021,
14798,air_2023,$52.4M
14799,star_trek_ii_the_wrath_of_khan,
14800,arrival_2016,$100.5M
14801,yellowbrickroad,
14802,the_driller_killer,
14803,kissing_jessica_stein,$7.0M
14804,blindspotting,$4.3M
14805,the_arbor_2010,$21.3K
14806,1104841-sweet_november,$25.2M
14807,lazer_team,$1.1M
14808,shadrach,$20.2K
14809,the_dissident,$40.0K
14810,dog_days_2018,$6.8M
14811,the_new_mutants,$23.9M
14812,the_old_man_and_the_gun,$11.1M
14813,mother_of_george_2013,$142.5K
14814,lan_yu,$116.2K
14815,of_time_and_the_city,$32.6K
14816,what_josiah_saw,
14817,dope_2015,$17.5M
14818,prisoner_of_paradise,
14819,a_night_in_the_woods,
14820,salo_o_le_120_giornate_di_sodoma_1979,
14821,warm_water_under_a_red_bridge,$62.0K
14822,the_last_movie_star,$8.0K
14823,creed_iii,$156.2M
14824,happy_end_2017,$198.5K
14825,tulpan,$156.3K
14826,in_syria,
14827,sweet_bean,$123.7K
14828,men_with_brooms,$4.2M
14829,searchers,
14830,1013004-made_in_heaven,$4.6M
14831,wendy_and_lucy,$856.9K
14832,house_of_fools,$57.7K
14833,the_clapper,
14834,the_intended,$7.5K
14835,the_adventures_of_buckaroo_banzai,
14836,white_noise_2020,
14837,girl_on_the_third_floor,
14838,two_night_stand,$15.6K
14839,bull_2022,
14840,the_guardians_2018,$161.3K
14841,mug,
14842,coda_2021,
14843,bring_me_the_head_of_alfredo_garcia,
14844,inside_the_rain,$8.1K
14845,306_hollywood,$15.1K
14846,freestyle_2000,$11.3K
14847,gbf_2013,
14848,un_secret,$623.4K
14849,red_roses_and_petrol,
14850,how_to_change_the_world,
14851,see_spot_run,$33.4M
14852,double_impact,$28.6M
14853,uncle_frank_2020,
14854,myra_breckinridge,
14855,nanny_mcphee,$47.1M
14856,lights_out_2016,$67.3M
14857,how_i_live_now,$60.1K
14858,sun_choke,
14859,french_lieutenants_woman,
14860,monstrum,
14861,the_chaperone_2019,$599.6K
14862,the_county,
14863,gabbeh,$474.2K
14864,bleed_for_this,$5.1M
14865,disenchanted_2022,
14866,1000959-angel_heart,$14.4M
14867,a_lego_brickumentary,$100.2K
14868,the-family-that-preys,$37.0M
14869,1022170-twelve_chairs,
14870,son_frere,$22.5K
14871,1133964-king_arthur,$51.9M
14872,aguirre_the_wrath_of_god,
14873,jindabyne,$399.9K
14874,dying_of_the_light,
14875,paradise_2013,$6.0K
14876,and_now_ladies_and_gentlemen,$736.8K
14877,early_man,$8.2M
14878,space_sweepers,
14879,identity,$51.5M
14880,life_itself,$809.7K
14881,legend_of_the_fist_the_return_of_chen_zhen,$48.4K
14882,the_oogieloves_in_the_big_balloon_adventure,$1.1M
14883,les_destinees,$230.3K
14884,1186122-broken,
14885,birth_of_the_dragon,$6.9M
14886,maze_runner_the_scorch_trials,$81.7M
14887,floating_weeds,
14888,black_knight,$33.4M
14889,tupac_resurrection,$7.7M
14890,twilight_zone_the_movie,
14891,missing_2023,$32.4M
14892,shanghai_ghetto,
14893,tyler_perrys_acrimony,$43.5M
14894,lady_of_the_manor,
14895,swimming_pool,$10.1M
14896,very_good_girls,
14897,10007305-close_to_home,
14898,catch_me_daddy,
14899,la_delicatesse,
14900,burma-vj,$50.4K
14901,the_story_of_adele_h,
14902,simply_irresistible,$4.4M
14903,my_super_ex_girlfriend,$22.5M
14904,la_ley_de_herodes,
14905,what_keeps_you_alive,
14906,apocalypse_now,$74.4K
14907,always_be_my_maybe_2019,
14908,inspector_general,
14909,focus,$719.8K
14910,lassiter,
14911,1084146-thin_red_line,$36.4M
14912,cocoon,$75.9M
14913,darling_2016,
14914,kentucky_fried_movie,
14915,the_truth_about_emanuel,
14916,daydream_nation,
14917,primeval,$10.6M
14918,faithful,$2.1M
14919,the_tall_man_2012,
14920,of_an_age,$525.4K
14921,fireball_visitors_from_darker_worlds,
14922,1076723-traveller,$500.6K
14923,1009096-hairspray,$6.7M
14924,the_seventh_fire,$27.1K
14925,fiddler_a_miracle_of_miracles,$547.5K
14926,a_merry_friggin_christmas,
14927,in_the_mix,$10.2M
14928,tall_tale,$8.2M
14929,1002497-black_hole,
14930,micmacs,$1.3M
14931,fighter_pilot_operation_red_flag,
14932,10005402-chaos,
14933,atrocious,
14934,phantom_of_the_paradise,
14935,flying_blind_2012,
14936,the_settlers_2017,
14937,kicks,
14938,the_return_to_homs,
14939,bhaag_milkha_bhaag,$1.6M
14940,march_of_the_penguins,$77.4M
14941,1001572-bad_seed,
14942,nude_bomb,
14943,half_brothers_2020,$2.2M
14944,so_goes_the_nation,$10.2K
14945,prom_2011,$10.1M
14946,1159365-standing_still,$12.8K
14947,everyday_2013,
14948,wild_bill_2011,
14949,deidra_and_laney_rob_a_train,
14950,lenny,
14951,summer_hours,$1.6M
14952,the_festival,
14953,they_remain,
14954,1106020-someone_like_you,$27.3M
14955,no_safe_spaces,$1.3M
14956,abduction_2011,$28.1M
14957,sixteen_candles,
14958,amys_o,$119.7K
14959,rush_1991,$6.6M
14960,to_olivia,
14961,now_is_good_2012,
14962,demon_2016,$103.0K
14963,behind_the_mask_the_rise_of_leslie_vernon,
14964,jumanji_the_next_level,$316.8M
14965,love_weddings_and_other_disasters,
14966,mr_jones,$8.0M
14967,maika_the_girl_from_another_galaxy,
14968,unstoppable-2010,$81.6M
14969,cheap_detective,
14970,waitress,$19.1M
14971,selma,$52.1M
14972,1104385-hannibal,$165.1M
14973,alienoid,$168.3K
14974,the_santa_clause_2,$139.2M
14975,la_mujer_de_mi_hermano,$2.8M
14976,good_burger,$23.7M
14977,champions_2022,$16.3M
14978,oxbow_incident,
14979,ottolenghi_and_the_cakes_of_versailles,$4.5K
14980,the_german_doctor,$414.9K
14981,lost_boys_of_sudan,$120.7K
14982,1061171-old_dark_house,
14983,cheap_thrills_2013,$59.4K
14984,1029161-my_blue_heaven,$22.8M
14985,listen_up_philip,$137.6K
14986,dreamer,$32.7M
14987,1070992-primal_fear,$56.1M
14988,assault_on_precinct_13,$19.9M
14989,better_days_2019,$1.9M
14990,get_low,$9.2M
14991,clown_2016,$51.8K
14992,glen_campbell_ill_be_me,$356.6K
14993,cosmic_sin,
14994,the_angriest_man_in_brooklyn,
14995,illegal_tender,$3.1M
14996,charlie_countryman,$8.0K
14997,last_night_in_soho,$10.1M
14998,gorillas_in_the_mist,$22.6M
14999,redemption_2013,$35.0K
15000,d3_the_mighty_ducks,$23.0M
15001,rush_hour_3,$140.1M
15002,my_neighbor_totoro,
15003,rudy,$20.7M
15004,boy_culture,$220.2K
15005,i_dreamed_of_africa,$6.5M
15006,surf_ninjas,$4.9M
15007,thunder_force,
15008,south_park_bigger_longer_and_uncut,$52.0M
15009,1006250-dragnet,$56.0M
15010,the_ward,
15011,star_wars_episode_vii_the_force_awakens,$123
15012,top_gun,$179.8M
15013,8-the-mormon-proposition,$99.9K
15014,the_birthday_cake,
15015,1113658-joshua,$1.3M
15016,day_of_the_dolphin,
15017,face_2005,$106.9K
15018,walk_on_water,$2.7M
15019,miss_you_already,$1.2M
15020,enter_the_dragon,
15021,10009210-duchess_of_langeais,$281.5K
15022,the_gameplan,$90.6M
15023,all_my_life_2020,$909.9K
15024,sin_noticias_de_dios,$77.3K
15025,big_sur_2013,$33.6K
15026,1073037-hunchback_of_notre_dame,$100.1M
15027,love_and_honor,$58.4K
15028,on_the_count_of_three,$36.8K
15029,hey_boo_harper_lee_and_to_kill_a_mockingbird,$31.1K
15030,hard_boiled,
15031,jungle_2_jungle,$59.9M
15032,the_eternal_daughter,$28.0K
15033,cartel_land,$704.4K
15034,avenue_montaigne,$2.0M
15035,against_the_ice,
15036,charlies_angels_full_throttle,$100.8M
15037,the_little_rascals_1994,$51.7M
15038,empire_records,
15039,up_at_the_villa,$2.9M
15040,mister_america,$126.0K
15041,foxy_brown,
15042,lost_in_karastan,
15043,sordid_lives,$1.0M
15044,there_be_dragons,$1.1M
15045,alone_in_the_dark_1982,
15046,goodbye_lover,$1.9M
15047,the_mill_and_the_cross,$310.9K
15048,life_less_ordinary,$4.3M
15049,claydream,
15050,the_great_ziegfeld,
15051,in_bruges,$7.8M
15052,a_war,$121.6K
15053,hope_and_glory,$9.4M
15054,love_in_the_time_of_money,$6.3K
15055,the_great_wall_2017,$45.1M
15056,1018699-shaft,
15057,1017488-return_to_oz,
15058,halftime,
15059,the_apparition_2018,$27.4K
15060,the_united_states_vs_billie_holiday,
15061,world_is_not_enough,$126.9M
15062,harry_brown,$1.8M
15063,juliet_naked,$3.4M
15064,going_upriver_the_long_war_of_john_kerry,$613.3K
15065,they_came_together,
15066,the_high_note,
15067,that_old_feeling,$16.3M
15068,blow_out,
15069,1206010-made_in_america,$69.6K
15070,amer,
15071,ferngully_the_last_rainforest,$20.9M
15072,misha_and_the_wolves,
15073,aileen_life_and_death_of_a_serial_killer,$86.0K
15074,zardoz,
15075,two_is_a_family,
15076,the_refuge_2010,$34.4K
15077,superfly_2018,$20.5M
15078,tyler_perrys_a_fall_from_grace,
15079,1036179-hot_shots,$68.3M
15080,shiri2002,$97.2K
15081,the_corrupted_2020,
15082,shot_in_bombay,
15083,howl_2015,
15084,american_teen,$940.5K
15085,denial_2016,$4.1M
15086,godspell,
15087,queen_bees,$1.9M
15088,the-hero-of-color-city,$32.0K
15089,marvelous_and_the_black_hole,
15090,brian_banks,$4.3M
15091,everyday_sunshine_the_story_of_fishbone_2011,
15092,pudsey_the_dog_the_movie,
15093,the_world_of_kanako_2014,$15.3K
15094,here_comes_the_boom,$45.3M
15095,two_brothers,$18.9M
15096,niagara_motel,
15097,hollywood_chinese,
15098,23_walks,
15099,christmas_in_wonderland,
15100,man_who_would_be_king,
15101,bloodrayne,$1.6M
15102,notte,$38.9K
15103,butchers_wife,$8.9M
15104,happy_death_day,$55.7M
15105,seven-chances,
15106,waking_life,$2.9M
15107,quest_2017,$26.8K
15108,iron_man_2,$312.1M
15109,trance_2013,$2.3M
15110,gerontophilia,$4.8K
15111,cherry_2022,
15112,high_heels_and_lowlifes,$226.8K
15113,dead_souls_2018,
15114,vhs94,
15115,tomorrow_never_dies,$145.0M
15116,shes_out_of_my_league,$31.6M
15117,_it_always_rains_on_sunday,$7.2K
15118,all_in_good_time_2012,
15119,sparkler,$5.5K
15120,wake,
15121,scream_vi,$108.1M
15122,go_fish,$2.4M
15123,handsome_devil,
15124,copenhagen_2013,
15125,savior,$12.9K
15126,i_confess,
15127,how_to_make_an_american_quilt,$23.6M
15128,the_last_metro,
15129,the_highwaymen,
15130,dark_buildings,
15131,wish_upon,$14.3M
15132,your_christmas_or_mine,
15133,piercing,$14.2K
15134,10008708-o_jerusalem,$233.5K
15135,the_raid_2,$2.6M
15136,mr_beans_holiday,$32.6M
15137,heartburn,$24.3M
15138,due-date,$100.4M
15139,since_youve_been_gone,
15140,i_care_a_lot,
15141,ray_harryhausen_special_effects_titan,
15142,lot_like_love,$21.8M
15143,song_of_sparrows,$115.9K
15144,red_penguins,
15145,second_best_2004,
15146,undefeated_2012,$561.1K
15147,swearnet_the_movie,
15148,a_separation_2011,$331.7K
15149,secret_of_my_success,$65.3M
15150,7_dias,$16.8K
15151,waking_up_in_reno,$261.6K
15152,devotion_2022,$20.0M
15153,take_the_lead,$34.7M
15154,barbara_lee_speaking_truth_to_power,
15155,westfront_1918_1930,
15156,1017222-raven,
15157,tokyo_gore_police,
15158,1029117-carmen,
15159,squanto_a_warriors_tale,$3.3M
15160,my_life_as_a_dog,
15161,mountains_of_the_moon,$1.4M
15162,things_never_said,
15163,release_2010,
15164,beyond_the_mat,$2.0M
15165,sgt-peppers-lonely-hearts-club-band,
15166,laws_of_attraction,$17.8M
15167,shermans_way,$9.6K
15168,janis_little_girl_blue,$404.9K
15169,the_fox_and_the_child_2007,
15170,happiest_millionaire,
15171,underworld_blood_wars_2017,$30.3M
15172,gummo,$87.4K
15173,night_school_2018,$77.2M
15174,chasing_great,
15175,we_met_in_virtual_reality,
15176,28_days,$37.0M
15177,an_invisible_sign,
15178,the_weekend_2018,
15179,atomic_blonde_2017,$51.5M
15180,1015095-nighthawks,
15181,my_boyfriends_back,$3.2M
15182,blind_willow_sleeping_woman,$47.5K
15183,class_of_83,
15184,rain_man,$171.2M
15185,the_hawk_is_dying,$6.1K
15186,police_story_2,
15187,little_nicholas,
15188,hunter_gatherer,
15189,under_the_stadium_lights,
15190,night_school_2016,$4.4K
15191,the_nothing_factory,
15192,heart-of-glass,
15193,bad_cupid,
15194,1075959-mother,$1.1M
15195,terrified_2017,
15196,1118325-trouble_in_paradise,
15197,paw_patrol_the_movie,$40.0M
15198,10010334-leaves_of_grass,$68.0K
15199,my_amityville_horror_2012,
15200,goodbye_columbus,
15201,meduzot,
15202,triple_agent,
15203,beast,$793.4K
15204,white_balloon,
15205,the_face_of_love,$309.4K
15206,king_in_the_wilderness,
15207,1195801-space_chimps,$30.1M
15208,the_heart_of_me,$196.1K
15209,some_body,$14.1K
15210,thriller_a_cruel_picture,
15211,long_shot_2019,$30.3M
15212,xiu_xiu_the_sent_down_girl,$1.0M
15213,pay_the_ghost,
15214,gerry,$236.3K
15215,the_conspiracy_2013,
15216,massacre_at_central_high,
15217,mucho_mucho_amor,
15218,daddy_day_care,$104.1M
15219,occupation_rainfall,
15220,snow_white_and_the_huntsman,$155.1M
15221,author_the_jt_leroy_story,$85.6K
15222,little_man_tate,$25.0M
15223,past_lives,$9.9M
15224,jim_allison_breakthrough,
15225,le_million,
15226,the_single_moms_club,$16.0M
15227,misconduct,
15228,tokyo_olympiad,
15229,1163536-unconscious,
15230,triple_frontier,
15231,we_are_as_gods,
15232,the_queen_1968,$47.5K
15233,les_vampires,
15234,wonderful_ice_cream_suit,
15235,romero,$167.0K
15236,blue_is_the_warmest_color,
15237,other_guys,$119.2M
15238,1193230-state_of_play,$37.0M
15239,our_kind_of_traitor_2016,$3.2M
15240,standing_ovation_2010,$531.8K
15241,american_splendor,$6.0M
15242,beyond_the_clouds_2018,
15243,buzzard,$13.7K
15244,rita_moreno_just_a_girl_who_decided_to_go_for_it,$263.2K
15245,three_burials_of_melquiades_estrada,$5.0M
15246,i_think_were_alone_now_2018,
15247,2012,$166.1M
15248,ultrasound,$2.9K
15249,catfish_in_black_bean_sauce,$1.3M
15250,malasana_32,
15251,1039796-boomerang,$66.7M
15252,1012386-lion_in_winter,$17.9K
15253,1035462-return_of_the_king,
15254,ant_man_and_the_wasp_quantumania,$214.5M
15255,onward,$60.4M
15256,therese_desqueyroux_2012,$101.9K
15257,american_pastoral,$541.5K
15258,elektra-luxx,$10.8K
15259,strength_and_honor,
15260,dracula_3d,$3.1K
15261,paul_goodman_changed_my_life_2011,$34.6K
15262,behind_you,
15263,herb_alpert_is,
15264,john_carpenters_vampires,$20.2M
15265,1016584-poseidon_adventure,
15266,10_items_or_less,$81.4K
15267,defiant_ones,
15268,last_and_first_men,
15269,guns_akimbo,
15270,knightriders,
15271,benhur,
15272,10012150-high_school,$80.6K
15273,poltergeist_ii_the_other_side,$38.8M
15274,soul_surfer,$43.9M
15275,true_things,
15276,strangeland,$631.2K
15277,the_roommate,$37.3M
15278,life_of_oharu,
15279,in_search_of_darkness,
15280,dos_estaciones,
15281,ja_zuster_nee_zuster,$12.5K
15282,bad_company_2002,$30.2M
15283,1017098-railway_children,
15284,an_impossible_love,
15285,film_stars_dont_die_in_liverpool,$1.0M
15286,13_minutes,$161.2K
15287,la_jetee,
15288,1004995-crossroads,$5.2M
15289,ray_and_liz,
15290,licence_to_kill,$34.7M
15291,the_king_of_masks_1999,$1.1M
15292,everest_1998,$76.4M
15293,the_trip_to_italy_2014,$2.9M
15294,batkid_begins,$73.0K
15295,distant_voices_still_lives,$10.0K
15296,whipped,$4.1M
15297,what_happened_to_monday,
15298,the_popes_exorcist,$19.8M
15299,vernon_florida,
15300,father_hood,$3.3M
15301,morgan_2016,$3.9M
15302,eddie_the_eagle,$15.8M
15303,king_jack,
15304,dirty_dancing,$486.3K
15305,1013973-miracle_worker,
15306,proposition,$1.9M
15307,kickboxer_vengeance,
15308,crush_2022,
15309,a_girl_walks_home_alone_at_night,$299.3K
15310,ma_ma,$46.5K
15311,black_swan_2010,$107.0M
15312,styx_2019,$70.3K
15313,odd_thomas,
15314,slay_the_dragon,
15315,light_from_light,
15316,the_air_up_there_1994,$20.8M
15317,soylent_green,
15318,the_virginity_hit_2010,$535.2K
15319,beautiful_people,$261.4K
15320,just_wright,$21.5M
15321,justin_bieber_our_world,
15322,kes,
15323,trolls,$153.6M
15324,1038176-medicine_man,$45.0M
15325,1012611-lolita,
15326,love_wedding_repeat,
15327,the_neon_demon,$1.3M
15328,im_gonna_git_you_sucka,$11.8M
15329,the_wedding_video_2012,
15330,le_passe,$1.3M
15331,next_three_days,$21.1M
15332,terminator_3_rise_of_the_machines,$150.4M
15333,booksmart,$22.7M
15334,cherry_2000,
15335,coming_2_america,
15336,dear_white_people,$4.4M
15337,hearts_of_darkness_a_filmmakers_apocalypse,$35.9K
15338,exit_through_the_gift_shop,$3.3M
15339,1014007-missing,
15340,mortal_2020,
15341,our_father,
15342,police_academy_2_their_first_assignment,
15343,the_12th_man,
15344,the_sorrow_and_the_pity_1970,$12.8K
15345,1009277-haunting,
15346,1020861-taming_of_the_shrew,
15347,best_seller,$2.9M
15348,disneynature_chimpanzee,$29.0M
15349,werewolf_of_london,
15350,strong_island,
15351,joy_ride,$22.0M
15352,1217700-kick_ass,$48.0M
15353,yakuza_princess,$31.4K
15354,1205483_nine,$31.7M
15355,88_minutes,$16.9M
15356,bigger_stronger_faster_asterisk,$307.8K
15357,waves_2019,$1.7M
15358,the_boy_behind_the_door,
15359,for_sama,$9.3K
15360,the_metropolitan_opera_tosca,$63.8K
15361,waiting_to_exhale,$64.2M
15362,bedknobs_and_broomsticks,
15363,gimme_shelter,$252.6K
15364,snowden,$21.6M
15365,euphoria_2017,
15366,king_of_thieves_2019,
15367,the_souvenir_part_ii,$26.0K
15368,ghosts,
15369,1126413-sylvia,$1.3M
15370,the_holy_girl,$303.9K
15371,hotel_artemis,$6.7M
15372,silent_running,
15373,the_cuckoo_2003,$243.2K
15374,the_perfect_guy,$57.0M
15375,machinist,$1.1M
15376,1004985-cross_my_heart,$768.7K
15377,in_search_of_a_midnight_kiss,$172.2K
15378,12_oclock_boys_2013,$44.1K
15379,fatale,$6.3M
15380,spanish_prisoner,$9.6K
15381,1196077-cloudy_with_a_chance_of_meatballs,
15382,the_pillow_book,$2.4M
15383,venus,$3.3M
15384,mr_church,$685.2K
15385,my_wonderful_wanda,
15386,rocknrolla,$5.7M
15387,get_over_it,$11.6M
15388,nude_tuesday,
15389,balseros,
15390,creem_americas_only_rock_n_roll_magazine,
15391,birth,$5.0M
15392,how_i_ended_this_summer,$8.1K
15393,lorelei,
15394,the_last_face_2017,
15395,the_independent,$238.4K
15396,fullmetal_alchemist_the_sacred_star_of_milos,
15397,the_girl_with_the_dragon_tattoo,$102.5M
15398,glen_or_glenda,
15399,the_third_man,$447.0K
15400,pelle_the_conqueror,$8.7K
15401,shotgun_wedding_2022,
15402,hidden_blade,$38.1K
15403,andrew-dice-clay-dice-rules,$650.0K
15404,paparazzi,$15.7M
15405,la_maison_de_la_radio,$4.7K
15406,must_read_after_my_death,
15407,84_charing_cross_road,$572.7K
15408,jerusalema,$5.0K
15409,your_highness,$21.6M
15410,1007538-flesh_and_blood,
15411,shapeless,
15412,flesh_and_bone,$9.1M
15413,1141099-hostage,$34.6M
15414,the_rhythm_section,$4.9M
15415,clockers,$13.0M
15416,im_so_excited,$1.4M
15417,nasty_baby,$79.8K
15418,closed_circuit_2013,$5.7M
15419,summer-wars,
15420,milwaukee_minnesota,$17.4K
15421,doubt,$33.4M
15422,its-kind-of-a-funny-story,$6.4M
15423,tin_cup,$53.9M
15424,nostalgia_1984,$262.0K
15425,bourne_ultimatum,$227.4M
15426,melinda_and_melinda,$3.8M
15427,virgin,$9.5K
15428,antwone_fisher,$21.1M
15429,1221011-bellamy,$105.9K
15430,valhalla_rising,$17.5K
15431,cop,$416.0K
15432,in_dreams,$11.9M
15433,dhadak,$387.2K
15434,anuvahood,
15435,1012928-m,$29.6K
15436,magic_in_the_moonlight,$10.5M
15437,the_dark_2018,
15438,hukkle,$48.2K
15439,lady_and_the_duke,$329.8K
15440,fletch_lives,$32.9M
